2026-01-29 10:38:29 | INFO | __main__:initialize:54 | ========== RTSP监测系统初始化完成（使用背景建模检测） ==========
2026-01-29 10:51:19 | INFO | camera_monitor:_worker_process:156 | 后台工作线程开始运行 - 摄像头: 一层室外大件物品区摄像头1
2026-01-29 10:51:19 | INFO | camera_monitor:start:118 | 后台工作线程已启动: 一层室外大件物品区摄像头1 (ID: 5)
2026-01-29 10:51:19 | INFO | camera_monitor:_connect_rtsp:447 | 正在连接RTSP流: rtsp://admin:khjy%40123@192.168.1.64:554/cam/realmonitor?channel=1&subtype=1
2026-01-29 10:51:19 | INFO | camera_monitor:start:127 | 开始监测摄像头: 一层室外大件物品区摄像头1 (ID: 5)
2026-01-29 10:51:19 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.019%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:19 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:20 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (13.187%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:20 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:20 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.872%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:20 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:20 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.546%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:20 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:20 | INFO | __main__:start_all_monitors:158 | 摄像头 一层室内较小库房摄像头1 (ID: 20) 使用YOLO配置: 默认全局池
2026-01-29 10:51:20 | INFO | camera_monitor:__init__:43 | 摄像头 一层室内较小库房摄像头1 (ID: 20) RTSP URL: rtsp://admin:khjy%40321@192.168.100.111:554/cam/realmonitor?channel=1&subtype=1
2026-01-29 10:51:20 | INFO | image_detection:__init__:32 | 初始化背景建模检测器
2026-01-29 10:51:20 | INFO | image_storage:__init__:37 | 图片保存目录: D:\appdata\uploadPath\caseapp
2026-01-29 10:51:20 | INFO | camera_monitor:__init__:58 | 摄像头 一层室内较小库房摄像头1 将创建独立YOLO实例
2026-01-29 10:51:20 | INFO | camera_monitor:_worker_process:156 | 后台工作线程开始运行 - 摄像头: 一层室内较小库房摄像头1
2026-01-29 10:51:20 | INFO | camera_monitor:start:118 | 后台工作线程已启动: 一层室内较小库房摄像头1 (ID: 20)
2026-01-29 10:51:20 | INFO | camera_monitor:_connect_rtsp:447 | 正在连接RTSP流: rtsp://admin:khjy%40321@192.168.100.111:554/cam/realmonitor?channel=1&subtype=1
2026-01-29 10:51:20 | INFO | camera_monitor:start:127 | 开始监测摄像头: 一层室内较小库房摄像头1 (ID: 20)
2026-01-29 10:51:20 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.218%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:21 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:21 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (13.710%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:21 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:21 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.626%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:21 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:21 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.798%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:21 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:21 | INFO | __main__:start_all_monitors:158 | 摄像头 一层恒温大件物品区摄像头1 (ID: 21) 使用YOLO配置: 默认全局池
2026-01-29 10:51:21 | INFO | camera_monitor:__init__:43 | 摄像头 一层恒温大件物品区摄像头1 (ID: 21) RTSP URL: rtsp://admin:khjy%40321@192.168.100.112:554/cam/realmonitor?channel=1&subtype=1
2026-01-29 10:51:21 | INFO | image_detection:__init__:32 | 初始化背景建模检测器
2026-01-29 10:51:21 | INFO | image_storage:__init__:37 | 图片保存目录: D:\appdata\uploadPath\caseapp
2026-01-29 10:51:21 | INFO | camera_monitor:__init__:58 | 摄像头 一层恒温大件物品区摄像头1 将创建独立YOLO实例
2026-01-29 10:51:21 | INFO | camera_monitor:_worker_process:156 | 后台工作线程开始运行 - 摄像头: 一层恒温大件物品区摄像头1
2026-01-29 10:51:21 | INFO | camera_monitor:start:118 | 后台工作线程已启动: 一层恒温大件物品区摄像头1 (ID: 21)
2026-01-29 10:51:21 | INFO | camera_monitor:_connect_rtsp:447 | 正在连接RTSP流: rtsp://admin:khjy%40321@192.168.100.112:554/cam/realmonitor?channel=1&subtype=1
2026-01-29 10:51:21 | INFO | camera_monitor:start:127 | 开始监测摄像头: 一层恒温大件物品区摄像头1 (ID: 21)
2026-01-29 10:51:21 | INFO | input_shaper:_log_stats_periodically:217 | [一层室内较小库房摄像头1] InputShaper 统计 - 拉取: 751帧, 输出: 59帧, 丢弃: 0帧, 溢出: 0次, 空读: 0次, 重复: 0次, 缓冲区: 5/30
2026-01-29 10:51:21 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.981%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:22 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:22 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (13.066%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:22 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:22 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.724%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:22 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:22 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.534%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:22 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:22 | INFO | __main__:start_all_monitors:173 | ========== RTSP监测服务启动完成 ==========
2026-01-29 10:51:22 | INFO | input_shaper:_log_stats_periodically:217 | [一层贵重物品区摄像头1] InputShaper 统计 - 拉取: 751帧, 输出: 59帧, 丢弃: 0帧, 溢出: 0次, 空读: 0次, 重复: 0次, 缓冲区: 8/30
2026-01-29 10:51:22 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.742%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:23 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:23 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (13.140%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:23 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:23 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.482%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:23 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:23 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.881%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:23 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:24 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.041%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:24 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:24 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (15.139%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:24 | INFO | input_shaper:_log_stats_periodically:217 | [一层室外大件物品区摄像头1] InputShaper 统计 - 拉取: 750帧, 输出: 59帧, 丢弃: 0帧, 溢出: 0次, 空读: 0次, 重复: 0次, 缓冲区: 12/30
2026-01-29 10:51:24 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:24 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.525%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:24 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:24 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.338%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:24 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:25 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.976%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:25 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:25 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (12.569%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:25 | DEBUG | image_detection:_filter_small_areas:213 | 过滤了小区域，过滤面积: 20768.5像素 (1.002%)，保留区域数: 8
2026-01-29 10:51:25 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:25 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.280%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:25 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:25 | INFO | input_shaper:_log_stats_periodically:217 | [一层恒温大件物品区摄像头1] InputShaper 统计 - 拉取: 751帧, 输出: 59帧, 丢弃: 0帧, 溢出: 0次, 空读: 0次, 重复: 0次, 缓冲区: 7/30
2026-01-29 10:51:25 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.536%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:25 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:25 | ERROR | camera_monitor:_connect_rtsp:498 | RTSP连接失败
2026-01-29 10:51:25 | WARNING | camera_monitor:_monitor_loop:212 | 摄像头 一层贵重物品区摄像头1 连接失败，5秒后重试 (尝试 1/3)
2026-01-29 10:51:26 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.644%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:26 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:26 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (16.297%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:26 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:26 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.349%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:26 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:26 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.883%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:27 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:27 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.701%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:27 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:27 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (15.032%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:27 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:27 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.275%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:27 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:28 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.229%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:28 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:28 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.666%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:28 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:28 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (14.712%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:28 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:28 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.420%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:28 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:29 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.427%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:29 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:29 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.861%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:29 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:29 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (13.223%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:29 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.168%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:29 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:29 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:30 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.341%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:30 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:30 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.257%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:30 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:30 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (15.799%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:30 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.382%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:30 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:30 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:30 | INFO | camera_monitor:_connect_rtsp:447 | 正在连接RTSP流: rtsp://admin:khjy%40321@192.168.100.110:554/cam/realmonitor?channel=1&subtype=1
2026-01-29 10:51:31 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.335%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:31 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:31 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.956%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:31 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:31 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (13.806%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:31 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.147%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:31 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:31 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:32 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.417%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:32 | DEBUG | image_detection:_filter_small_areas:213 | 过滤了小区域，过滤面积: 31703.0像素 (1.529%)，保留区域数: 16
2026-01-29 10:51:32 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:32 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.879%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:32 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:32 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (15.674%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:32 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.326%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:32 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:32 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:33 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.249%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:33 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:33 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.968%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:33 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:33 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (14.073%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:33 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.128%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:33 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:33 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:34 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.268%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:34 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:34 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.797%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:34 | DEBUG | image_detection:_filter_small_areas:213 | 过滤了小区域，过滤面积: 61992.5像素 (2.990%)，保留区域数: 17
2026-01-29 10:51:34 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:34 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (15.443%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:34 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.257%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:34 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:34 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:35 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.199%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:35 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:35 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.459%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:35 | DEBUG | image_detection:_filter_small_areas:213 | 过滤了小区域，过滤面积: 62491.0像素 (3.014%)，保留区域数: 21
2026-01-29 10:51:35 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:35 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (13.793%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:35 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.032%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:35 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:35 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:36 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.580%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:36 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:36 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.434%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:36 | DEBUG | image_detection:_filter_small_areas:213 | 过滤了小区域，过滤面积: 59682.0像素 (2.878%)，保留区域数: 21
2026-01-29 10:51:36 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:36 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (12.542%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:36 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.217%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:36 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:36 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:37 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.194%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:37 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:37 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.465%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:37 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:37 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (11.407%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:37 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.025%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:37 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:37 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:38 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.511%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:38 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:38 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.551%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:38 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:38 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (13.326%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:38 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (16.632%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:38 | DEBUG | image_detection:_filter_small_areas:213 | 过滤了小区域，过滤面积: 24876.0像素 (1.200%)，保留区域数: 20
2026-01-29 10:51:38 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:38 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:39 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.053%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:39 | DEBUG | image_detection:_filter_small_areas:213 | 过滤了小区域，过滤面积: 32537.0像素 (1.569%)，保留区域数: 16
2026-01-29 10:51:39 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:39 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.295%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:39 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层恒温大件物品区摄像头1 检测到变化...
2026-01-29 10:51:39 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (11.485%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:39 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (16.993%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:39 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:51:39 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室外大件物品区摄像头1 检测到变化...
2026-01-29 10:51:40 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.693%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:51:40 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层室内较小库房摄像头1 检测到变化...
2026-01-29 10:51:40 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.435%)，暂停背景学习，避免前景被学习成背景
